rank,operator_id,operator_type,kernel_id,kernel_name,fusion_family,fusion_pattern,input_shapes,output_shapes,weight_shapes,call_count,total_exclusive_ms,mean_ms,p50_ms,p95_ms,end_to_end_share_pct,cumulative_end_to_end_share_pct,operator_exclusive_share_pct,cumulative_operator_exclusive_share_pct,in_top_bottleneck_set
79,510,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,122.514836,0.40838278666666666,0.40111949999999996,0.4466385,0.11819656374466114,82.74376646596357,0.11939282041526827,83.58120860006747,False
80,798,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,122.476142,0.40825380666666666,0.4021095,0.44795865,0.11815923358949906,82.86192569955307,0.11935511244500131,83.70056371251248,False
81,540,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,122.460145,0.4082004833333333,0.40169200000000005,0.44861645000000006,0.1181438004346914,82.98006949998776,0.11933952309263764,83.81990323560511,False
82,753,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,122.457282,0.40819094,0.40091200000000005,0.45078105,0.1181410383466615,83.09821053833443,0.11933673304976604,83.93923996865487,False
83,813,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,122.455261,0.40818420333333333,0.401562,0.45019505,0.11813908858071373,83.21634962691515,0.11933476355041445,84.05857473220529,False
84,11,DEQUANTIZE_LINEAR,4,fused_dequant_relu_quant_neon,FUSION_CONV_BIAS_ACT,DequantizeLinear-Relu-QuantizeLinear,"[[1,32,40,98],[],[],[],[]]","[[1,32,40,98]]","[[],[],[],[]]",300,122.205257,0.40735085666666665,0.405,0.4182577,0.11789789645503175,83.33424752337018,0.11909113034116706,84.17766586254645,False
85,480,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,122.115523,0.4070517433333333,0.3993225,0.44538580000000005,0.1178113253033464,83.45205884867353,0.11900368301072993,84.29666954555718,False
86,555,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,122.043353,0.40681117666666666,0.4013025,0.45066405000000004,0.11774169907452418,83.56980054774806,0.11893335210117893,84.41560289765836,False
87,693,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,121.90536,0.4063512,0.3984375,0.4470623,0.11760856990459395,83.68740911765265,0.11879887554302918,84.5344017732014,False
88,768,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,121.899804,0.40633268,0.400547,0.4465838,0.11760320973655548,83.8050123273892,0.11879346112521752,84.65319523432662,False
89,603,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,121.867131,0.40622377,0.3978125,0.4490656,0.11757168835960789,83.92258401574881,0.118761620723281,84.7719568550499,False
90,405,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,121.730933,0.40576977666666664,0.398385,0.43912455,0.11744029092143236,84.04002430667025,0.11862889342358549,84.89058574847348,False
91,450,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,121.713076,0.4057102533333333,0.39804700000000004,0.4438515,0.11742306332592066,84.15744736999616,0.11861149146914662,85.00919723994264,False
92,525,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,121.680417,0.40560139,0.400807,0.44510754999999996,0.11739155545551601,84.27483892545168,0.11857966471045155,85.12777690465309,False
93,465,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,121.60678,0.40535593333333336,0.3990365,0.44315895000000005,0.11732051393394498,84.39215943938562,0.11850790418410255,85.24628480883719,False
94,678,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,121.587974,0.40529324666666666,0.398099,0.44215065000000003,0.117302370787773,84.50946181017339,0.11848957741279846,85.36477438624999,False
95,723,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,121.542813,0.40514270999999996,0.39901,0.4441609,0.11725880157452873,84.62672061174791,0.11844556723950996,85.4832199534895,False
96,495,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,121.40141,0.40467136666666664,0.399219,0.44642945000000006,0.11712238259664112,84.74384299434456,0.1183077675775557,85.60152772106706,False
97,708,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,121.149752,0.4038325066666667,0.39776049999999996,0.4421221,0.11687959476938685,84.86072258911395,0.11806252251678555,85.71959024358384,False
98,435,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,121.135258,0.4037841933333333,0.39841150000000003,0.4399532500000001,0.11686561163843841,84.9775882007524,0.11804839786384067,85.83763864144768,False
99,633,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,121.094887,0.4036496233333333,0.396927,0.4386165,0.11682666359238351,85.09441486434477,0.11800905562815434,85.95564769707583,False
100,618,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,121.077287,0.40359095666666667,0.3975,0.4401804,0.11680968393840997,85.21122454828318,0.11799190412464737,86.07363960120048,False
101,345,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,121.008283,0.40336094333333333,0.39612,0.43460905000000005,0.11674311211779685,85.32796766040099,0.11792465853669315,86.19156425973718,False
102,738,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,120.907356,0.40302452,0.3991405,0.43426845000000003,0.11664574248503616,85.44461340288602,0.11782630343473594,86.30939056317192,False
103,648,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,120.761715,0.40253905,0.396718,0.43788225,0.11650523488365197,85.56111863776967,0.11768437376869859,86.42707493694061,False
104,390,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,120.758085,0.40252695,0.3966405,0.43794990000000006,0.11650173283001992,85.67762037059968,0.11768083627110028,86.54475577321172,False
105,330,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,120.708916,0.40236305333333333,0.395938,0.43354455,0.1164542968864844,85.79407466748617,0.11763292023269495,86.66238869344441,False
106,663,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,120.656598,0.40218866000000003,0.396562,0.4364694,0.11640382293554188,85.91047849042171,0.11758193543948603,86.7799706288839,False
107,375,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,120.646522,0.40215507333333333,0.3966925,0.4330887,0.11639410208364204,86.02687259250536,0.11757211620372829,86.89754274508763,False
108,240,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,120.625062,0.40208354,0.394948,0.43553925000000004,0.1163733984828311,86.14324599098819,0.11755120306365674,87.01509394815129,False
109,420,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,120.602092,0.40200697333333335,0.397708,0.43864859999999994,0.1163512381048895,86.25959722909307,0.11752881840254566,87.13262276655384,False
110,360,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,120.597503,0.4019916766666667,0.3965105,0.43433605000000003,0.11634681085306652,86.37594403994613,0.11752434634290966,87.25014711289674,False
111,300,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,120.549434,0.4018314466666667,0.396719,0.42883075000000004,0.11630043613790432,86.49224447608404,0.11747750227347352,87.36762461517021,False
112,315,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,120.545519,0.4018183966666667,0.395521,0.4349161,0.11629665912964826,86.60854113521368,0.11747368703846046,87.48509830220867,False
113,255,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,120.257462,0.40085820666666666,0.395469,0.43223745,0.11601875525551995,86.72455989046921,0.11719297052449996,87.60229127273317,False
114,270,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,120.250676,0.4008355866666667,0.395468,0.42955975,0.11601220844120946,86.84057209891041,0.11718635745047735,87.71947763018365,False
115,285,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,120.183848,0.40061282666666664,0.395547,0.43131240000000004,0.11594773592326944,86.95651983483368,0.11712123241204764,87.8365988625957,False
116,7,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,40,98],[],[]]","[[1,32,40,98]]","[[],[]]",300,118.424011,0.39474670333333334,0.39252600000000004,0.4038098,0.11424992778066448,87.07076976261435,0.11540624090766244,87.95200510350335,False
117,13,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,40,98],[],[]]","[[1,32,40,98]]","[[],[]]",300,117.862768,0.39287589333333334,0.3913805,0.406667,0.1137084668752624,87.18447822948961,0.1148592999256876,88.06686440342904,False
118,5,DEQUANTIZE_LINEAR,1,dequantize_linear_neon_combined,,,"[[1,32,40,98],[],[]]","[[1,32,40,98]]","[[],[]]",300,116.301354,0.38767118,0.384583,0.41128125,0.11220208793040706,87.29668031742003,0.11333767505655024,88.18020207848559,False
119,824,BATCH_NORMALIZATION,2,fused_bn_relu_quant_v2_spatial2,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,1024,49],[1024],[1024],[1024],[1024],[],[]]","[[1,1024,49]]","[[1024],[1024],[1024],[1024],[],[]]",300,111.45470399999999,0.37151567999999996,0.364427,0.41786170000000006,0.10752626747978782,87.40420658489981,0.10861453105245869,88.28881660953805,False
120,581,BATCH_NORMALIZATION,2,fused_bn_relu_quant_v2_spatial2,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,1024,49],[1024],[1024],[1024],[1024],[],[]]","[[1,1024,49]]","[[1024],[1024],[1024],[1024],[],[]]",300,111.22942,0.3707647333333334,0.365573,0.41334339999999997,0.10730892404991414,87.51151550894973,0.10839498790950061,88.39721159744755,False
121,39,QLINEAR_CONV,1,qlinear_conv_o4i4_v4,,,"[[1,128,49],[],[],[128,128,1],[128],[128],[],[],[128]]","[[1,128,49]]","[[],[],[128,128,1],[128],[128],[],[],[128]]",300,110.748027,0.36916009,0.3655465,0.40468705,0.10684449867688639,87.61836000762662,0.10792586212951616,88.50513745957707,False
122,192,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,109.718701,0.3657290033333333,0.345937,0.4926015,0.10585145326177407,87.7242114608884,0.106922766192084,88.61206022576916,False
123,207,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,109.530733,0.3651024433333333,0.348255,0.4851744,0.10567011055733658,87.82988157144574,0.10673958813462965,88.71879981390379,False
124,42,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,107.96332,0.35987773333333334,0.353359,0.39981985000000003,0.10415794405883422,87.93403951550458,0.10521211713654126,88.82401193104033,False
125,809,BATCH_NORMALIZATION,2,fused_bn_relu_quant_v2_spatial2,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,992,49],[992],[992],[992],[992],[],[]]","[[1,992,49]]","[[992],[992],[992],[992],[],[]]",300,107.915189,0.3597172966666667,0.354323,0.39932465,0.1041115095289819,88.03815102503356,0.10516521264703595,88.92917714368737,False
126,566,BATCH_NORMALIZATION,2,fused_bn_relu_quant_v2_spatial2,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,992,49],[992],[992],[992],[992],[],[]]","[[1,992,49]]","[[992],[992],[992],[992],[],[]]",300,107.859374,0.3595312466666667,0.3545835,0.4017268,0.10405766183656522,88.14220868687012,0.10511081996702225,89.03428796365439,False
127,57,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,105.674161,0.3522472033333333,0.3471875,0.39276615000000004,0.10194947089346865,88.2441581577636,0.10298129221514975,89.13726925586954,False
128,9,RELU,1,relu_stride_optimized,,,"[[1,32,40,98]]","[[1,32,40,98]]",[],300,105.563334,0.35187778,0.33080750000000003,0.5364133500000001,0.10184255020534781,88.34600070796894,0.10287328939246984,89.24014254526202,False
129,177,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,105.344535,0.35114845,0.3458595,0.3806302,0.10163146319911154,88.44763217116805,0.10266006599384375,89.34280261125586,False
130,117,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,105.306769,0.3510225633333333,0.345833,0.3787153,0.10159502833479535,88.54922719950285,0.1026232623755799,89.44542587363144,False
131,87,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,105.248646,0.35082882,0.345573,0.38358625,0.10153895399230078,88.65076615349516,0.1025666205097654,89.5479924941412,False
132,72,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,105.218544,0.35072847999999995,0.346146,0.38479735,0.1015099129954876,88.75227606649064,0.10253728559166504,89.65052977973286,False
133,102,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,105.088647,0.35029549,0.3446095,0.3778953,0.10138459446638522,88.85366066095702,0.10241069872512845,89.75294047845799,False
134,162,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,104.910994,0.3497033133333333,0.345521,0.3757976,0.10121320318983051,88.95487386414685,0.10223757281305333,89.85517805127104,False
135,15,RELU,1,relu_stride_optimized,,,"[[1,32,40,98]]","[[1,32,40,98]]",[],300,104.838075,0.34946025000000003,0.3298435,0.52008325,0.10114285436096135,89.0560167185078,0.10216651199008607,89.95734456326113,False
136,147,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,104.834318,0.3494477266666667,0.345729,0.37445300000000004,0.10113922978368985,89.15715594829149,0.10216285072879767,90.05950741398993,False
137,132,QLINEAR_CONV,3,fused_quant_qlinear_conv_o4i4_combined_hybrid,FUSION_CONV_BIAS_ACT,QuantizeLinear-QLinearConvInputPack,"[[1,128,49],[],[],[32,128,3],[32],[32],[],[]]","[[1,32,49]]","[[],[],[32,128,3],[32],[32],[],[]]",300,104.650258,0.3488341933333333,0.344896,0.37536659999999994,0.10096165733423693,89.25811760562573,0.10198348108473568,90.16149089507466,False
138,794,BATCH_NORMALIZATION,2,fused_bn_relu_quant_v2_spatial2,FUSION_BN_RELU_QUANT,BatchNormalization-Relu-QuantizeLinear,"[[1,960,49],[960],[960],[960],[960],[],[]]","[[1,960,49]]","[[960],[960],[960],[960],[],[]]",300,104.264528,0.3475484266666667,0.34231750000000005,0.38729625,0.10058952313382688,89.35870712875955,0.10160758054793226,90.2630984756226,False
